"time","A","V","consumption","solar","outside_temp"
"2024-09-18T03:48:00.000+03:00","84.4","49.26","3959.5555555555557","0",
"2024-09-18T03:49:00.000+03:00","83.9090909090909","49.28333333333333","3949.3846153846152","0",
"2024-09-18T03:50:00.000+03:00","84.17647058823529","49.25","3947.153846153846","0",
"2024-09-18T03:51:00.000+03:00","81.3157894736842","49.25714285714286","4016.5416666666665","0",
"2024-09-18T03:52:00.000+03:00","84.21052631578948","49.25833333333333","4013.2916666666665","0",
"2024-09-18T03:53:00.000+03:00","82.66666666666667","49.25","3945.2","0",
"2024-09-18T03:54:00.000+03:00","82.93333333333334","49.24166666666667","3990.0416666666665","0",
"2024-09-18T03:55:00.000+03:00","87.11764705882354","49.25","4159.16","0",
"2024-09-18T03:56:00.000+03:00","93.77777777777777","49.2","4372.52","0",
"2024-09-18T03:57:00.000+03:00","90.9090909090909","49.25","4313.083333333333","0",
"2024-09-18T03:58:00.000+03:00","88.89473684210526","49.25","4215.692307692308","0",
"2024-09-18T03:59:00.000+03:00","81.55","49.25","3871.6666666666665","0",
"2024-09-18T04:00:00.000+03:00","84.05555555555556","49.276923076923076","3873.153846153846","0",
"2024-09-18T04:01:00.000+03:00","81.26315789473684","49.29999999999999","3883.9166666666665","0",
"2024-09-18T04:02:00.000+03:00","82.85714285714286","49.24615384615385","3990.64","0",
"2024-09-18T04:03:00.000+03:00","81.33333333333333","49.28333333333333","3871.1666666666665","0",
"2024-09-18T04:04:00.000+03:00","78.73333333333333","49.26666666666666","3879.72","0",
"2024-09-18T04:05:00.000+03:00","79.45454545454545","49.324999999999996","3876.25","0",
"2024-09-18T04:06:00.000+03:00","82.33333333333333","49.27058823529411","3933.576923076923","0",
"2024-09-18T04:07:00.000+03:00","86.9","49.25454545454546","4180.125","0",
"2024-09-18T04:08:00.000+03:00","91.33333333333333","49.25","4258.923076923077","0",
"2024-09-18T04:09:00.000+03:00","91.25","49.25","4352.791666666667","0",
"2024-09-18T04:10:00.000+03:00","86.45454545454545","49.25454545454545","4174.52","0",
"2024-09-18T04:11:00.000+03:00","81.3","49.27272727272727","3928.28","0","12.6"
"2024-09-18T04:12:00.000+03:00","46.68421052631579","49.333333333333336","2050.0416666666665","0","12.66"
"2024-09-18T04:13:00.000+03:00","4.5625","49.849999999999994","399.36","0","12.72"
"2024-09-18T04:14:00.000+03:00","4.85","49.85714285714285","411.53846153846155","0","12.78"
"2024-09-18T04:15:00.000+03:00","4.25","49.85119047619047","414.0833333333333","0","12.84"
"2024-09-18T04:16:00.000+03:00","4.631578947368421","49.84523809523809","398.46153846153845","0","12.9"
"2024-09-18T04:17:00.000+03:00","5.785714285714286","49.839285714285715","410.8076923076923","0","12.857142857142858"
"2024-09-18T04:18:00.000+03:00","6.526315789473684","49.833333333333336","489","0","12.814285714285715"
"2024-09-18T04:19:00.000+03:00","12.875","49.84166666666667","801.6296296296297","0","12.771428571428572"
"2024-09-18T04:20:00.000+03:00","12.066666666666666","49.849999999999994","723.1666666666666","0","12.72857142857143"
"2024-09-18T04:21:00.000+03:00","12.5","49.849999999999994","742.7407407407408","0","12.685714285714287"
"2024-09-18T04:22:00.000+03:00","5.357142857142857","49.9","430.4782608695652","0","12.642857142857144"
"2024-09-18T04:23:00.000+03:00","70.0625","49.39090909090908","3555.6666666666665","0","12.600000000000001"
"2024-09-18T04:24:00.000+03:00","77.06666666666666","49.349999999999994","3802.695652173913","0","12.562500000000002"
"2024-09-18T04:25:00.000+03:00","80","49.349999999999994","3808.84","0","12.525000000000002"
"2024-09-18T04:26:00.000+03:00","78.6842105263158","49.349999999999994","3805","0","12.4875"
"2024-09-18T04:27:00.000+03:00","79.58823529411765","49.355","3803.2","0","12.450000000000001"
"2024-09-18T04:28:00.000+03:00","77.25","49.36","3769.681818181818","0","12.412500000000001"
"2024-09-18T04:29:00.000+03:00","79.22222222222223","49.333333333333336","3795.04","0","12.375"
"2024-09-18T04:30:00.000+03:00","84.3529411764706","49.23333333333333","4061.782608695652","0","12.3375"
"2024-09-18T04:31:00.000+03:00","87.6470588235294","49.260000000000005","4154.56","0","12.3"
"2024-09-18T04:32:00.000+03:00","87.17647058823529","49.25","4197.08","0","12.275"
"2024-09-18T04:33:00.000+03:00","85","49.262499999999996","4037.576923076923","0","12.25"
"2024-09-18T04:34:00.000+03:00","80.42857142857143","49.349999999999994","3787.5","0","12.225"
"2024-09-18T04:35:00.000+03:00","78.94736842105263","49.349999999999994","3777.3703703703704","0","12.2"
"2024-09-18T04:36:00.000+03:00","78.4","49.349999999999994","3803.608695652174","0","12.185714285714285"
"2024-09-18T04:37:00.000+03:00","77.89473684210526","49.349999999999994","3764.84","0","12.17142857142857"
"2024-09-18T04:38:00.000+03:00","79.83333333333333","49.349999999999994","3779.9583333333335","0","12.157142857142857"
"2024-09-18T04:39:00.000+03:00","78.73333333333333","49.333333333333336","3796.4347826086955","0","12.142857142857142"
"2024-09-18T04:40:00.000+03:00","78.0909090909091","49.3","3785.4583333333335","0","12.128571428571428"
"2024-09-18T04:41:00.000+03:00","78.76470588235294","49.349999999999994","3810.2916666666665","0","12.114285714285714"
"2024-09-18T04:42:00.000+03:00","85","49.22222222222222","4157.086956521739","0","12.1"
"2024-09-18T04:43:00.000+03:00","85.21052631578948","49.25","4092.56","0","12.116666666666665"
"2024-09-18T04:44:00.000+03:00","87.55555555555556","49.25","4122.36","0","12.133333333333333"
"2024-09-18T04:45:00.000+03:00","78.81818181818181","49.279999999999994","3852.52","0","12.149999999999999"
